customer_id,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,CLV,avg_review_sentiment,min_review_sentiment,max_review_sentiment,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,AvgMonthlySpend,TotalAddons,TenureGroup_13-24m,TenureGroup_25-48m,TenureGroup_49-60m,TenureGroup_61-72m,HasFiberOptic,IsAutoPay,IsSenior,MultipleLines_Yes,Contract_Two year.1,PaymentMethod_E-Check,PaymentMethod_Mail Check,InternetService_No Internet,Predicted_CLV,CLVSegment,SentimentScore,Sentiment_Negative,Sentiment_Neutral,Sentiment_Positive
CUST5290,0,1,1,0,60,1,0,1,1,0,1,1,1,105.9,6401.25,0,6354.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,106.6875,4,False,False,True,False,1,0,1,True,False,True,False,False,6366.3,High,0.0,False,True,False
CUST5291,0,1,1,0,28,1,0,0,0,1,1,1,1,101.3,2812.2,1,2836.4,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,True,False,100.43571428571428,3,False,True,False,False,1,1,1,True,False,False,False,False,2868.0388,High,0.0,False,True,False
CUST5292,0,0,1,1,1,1,0,0,0,0,1,0,1,80.05,80.05,1,80.05,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,True,False,80.05,1,False,False,False,False,1,0,0,False,False,False,True,False,75.299065,Low,0.0,False,True,False
CUST5293,1,0,1,1,29,1,0,0,1,0,0,1,1,89.2,2698.35,1,2586.8,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,93.04655172413791,2,False,True,False,False,1,0,0,True,False,True,False,False,2565.7114,High,0.0,False,True,False
CUST5294,0,0,1,1,10,1,0,1,0,1,0,1,1,65.5,616.9,0,655.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,61.69,3,False,False,False,False,0,0,0,False,False,True,False,False,654.5606,Medium,0.0,False,True,False
CUST5295,1,0,0,1,43,0,1,1,1,0,0,0,1,40.45,1912.85,0,1739.35,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,44.48488372093023,3,False,True,False,False,0,0,0,False,False,True,False,False,1789.0985,High,0.0,False,True,False
CUST5296,1,1,1,0,13,1,0,0,0,0,0,0,0,70.45,849.1,0,915.85,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,True,False,65.31538461538462,0,True,False,False,False,1,0,1,False,False,False,False,False,913.7993,Medium,0.0,False,True,False
CUST5297,0,0,1,0,43,1,1,0,1,1,1,1,1,78.8,3460.3,0,3388.4,0.032969583911668,-0.5999999999999999,0.8,False,True,False,True,False,False,False,80.47209302325582,5,False,True,False,False,0,0,0,False,True,True,False,False,3389.161,High,0.0,False,True,False
CUST5298,1,0,1,1,19,1,0,0,0,0,0,1,1,83.65,1465.75,1,1589.35,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,77.14473684210526,1,True,False,False,False,1,0,0,True,False,True,False,False,1563.3562,High,0.0,False,True,False
CUST5299,1,0,1,1,1,1,0,0,0,0,1,1,1,90.1,90.1,0,90.1,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,90.1,2,False,False,False,False,1,0,0,False,False,True,False,False,87.27144,Low,0.0,False,True,False
CUST5300,0,0,0,0,69,1,1,0,1,1,1,1,1,82.45,5555.3,0,5689.05,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,False,80.51159420289855,5,False,False,False,True,0,1,0,False,True,False,False,False,5698.214,High,0.0,False,True,False
CUST5301,0,0,1,0,61,1,0,0,0,0,0,0,0,20.25,1278.8,0,1235.25,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,True,20.963934426229507,0,False,False,False,True,0,1,0,False,True,False,False,True,1236.935,High,0.0,False,True,False
CUST5302,1,0,1,0,43,1,1,1,0,1,0,0,0,66.25,2907.35,0,2848.75,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,False,False,67.61279069767441,3,False,True,False,False,0,0,0,True,False,False,False,False,2849.1348,High,0.0,False,True,False
CUST5303,0,0,1,0,6,1,0,0,0,0,0,0,0,19.5,146.3,1,117.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,False,True,24.383333333333336,0,False,False,False,False,0,0,0,False,False,False,False,True,127.746635,Low,0.0,False,True,False
CUST5304,1,0,0,0,1,1,0,0,0,1,0,0,0,51.25,51.25,1,51.25,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,51.25,1,False,False,False,False,0,0,0,False,False,False,True,False,50.08421,Low,0.0,False,True,False
CUST5305,1,0,1,0,56,1,0,0,0,0,1,1,0,89.7,4952.95,0,5023.2,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,True,False,88.44553571428571,2,False,False,True,False,1,0,0,False,False,False,True,False,5008.3315,High,0.0,False,True,False
CUST5306,0,0,1,0,70,0,1,1,1,1,1,1,0,64.55,4504.9,0,4518.5,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,False,64.35571428571428,6,False,False,False,True,0,0,0,False,True,False,False,False,4516.7373,High,0.0,False,True,False
CUST5307,1,0,0,0,1,1,0,0,0,0,0,0,1,45.6,45.6,1,45.6,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,45.6,0,False,False,False,False,0,0,0,False,False,True,False,False,43.98385,Low,0.0,False,True,False
CUST5308,1,0,1,1,49,1,0,1,1,0,1,0,1,93.65,4520.15,0,4588.85,0.032969583911668,-0.5999999999999999,0.8,True,False,False,True,False,True,False,92.24795918367346,3,False,False,True,False,1,0,0,True,False,True,False,False,4604.6045,High,0.0,False,True,False
CUST5309,0,0,0,0,6,1,0,0,0,1,0,0,1,49.65,267.35,1,297.9,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,False,False,44.55833333333334,1,False,False,False,False,0,0,0,False,False,False,False,False,295.78323,Low,0.0,False,True,False
CUST5310,0,0,1,1,32,1,1,1,1,1,0,1,0,73.6,2316.85,0,2355.2,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,True,False,False,72.4015625,5,False,True,False,False,0,0,0,False,True,False,True,False,2357.1074,High,0.0,False,True,False
CUST5311,0,1,1,0,72,1,1,0,1,1,1,1,1,109.75,8075.35,0,7902.0,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,True,True,False,112.1576388888889,5,False,False,False,True,1,0,1,True,True,False,True,False,7898.4517,High,0.0,False,True,False
CUST5312,1,0,0,1,37,1,1,1,0,1,0,0,0,61.45,2302.35,0,2273.65,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,False,62.22567567567568,3,False,True,False,False,0,1,0,False,True,False,False,False,2309.8828,High,0.0,False,True,False
CUST5313,0,0,1,0,69,1,1,1,0,1,1,1,1,106.4,7251.9,0,7341.6,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,True,False,105.1,5,False,False,False,True,1,1,0,False,False,False,False,False,7334.2017,High,0.0,False,True,False
CUST5314,0,0,1,0,26,1,0,1,1,1,1,1,0,81.9,2078.55,0,2129.4,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,False,False,79.94423076923077,5,False,True,False,False,0,0,0,False,False,False,False,False,2145.6409,High,0.0,False,True,False
CUST5315,0,0,1,1,58,1,0,1,1,0,1,1,1,105.2,6225.4,0,6101.6,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,True,False,107.33448275862068,4,False,False,True,False,1,1,0,True,False,False,False,False,6145.812,High,0.0,False,True,False
CUST5316,1,0,0,0,24,1,0,0,0,1,0,0,0,54.6,1242.25,0,1310.4,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,False,False,False,51.76041666666666,1,True,False,False,False,0,0,0,True,False,False,False,False,1302.6567,High,0.0,False,True,False
CUST5317,1,0,1,1,5,1,0,0,0,0,0,0,0,20.55,99.45,0,102.75,0.032969583911668,-0.5999999999999999,0.8,True,False,False,True,False,False,True,19.89,0,False,False,False,False,0,0,0,False,False,True,False,True,108.11973,Low,0.0,False,True,False
CUST5318,1,0,1,1,15,1,0,0,0,0,0,0,1,20.0,288.05,1,300.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,True,19.203333333333333,0,True,False,False,False,0,0,0,False,False,True,False,True,298.36313,Low,0.0,False,True,False
CUST5319,0,0,1,1,30,1,0,0,0,0,0,0,0,19.7,599.25,0,591.0,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,True,False,True,19.975,0,False,True,False,False,0,0,0,False,True,False,True,True,610.49945,Medium,0.0,False,True,False
CUST5320,0,0,1,0,55,1,1,1,0,1,0,0,1,66.05,3462.1,0,3632.75,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,False,False,62.947272727272725,3,False,False,True,False,0,1,0,True,False,False,False,False,3622.5173,High,0.0,False,True,False
CUST5321,0,0,1,0,25,0,0,0,0,0,1,0,1,34.0,853.0,1,850.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,False,False,34.12,1,False,True,False,False,0,0,0,False,False,False,False,False,840.0535,Medium,0.0,False,True,False
CUST5322,1,1,1,0,10,1,0,1,1,1,1,0,1,92.5,934.1,1,925.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,True,False,93.41,4,False,False,False,False,1,0,1,False,False,False,True,False,914.1828,Medium,0.0,False,True,False
CUST5323,1,0,1,1,44,0,1,1,1,1,0,1,1,54.05,2375.2,0,2378.2,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,False,53.98181818181818,5,False,True,False,False,0,1,0,False,True,False,False,False,2367.6394,High,0.0,False,True,False
CUST5324,0,0,0,0,47,1,1,1,0,1,0,0,1,58.9,2813.05,0,2768.3,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,True,False,False,59.85212765957447,3,False,True,False,False,0,0,0,False,False,False,True,False,2810.834,High,0.0,False,True,False
CUST5325,0,0,1,1,13,1,0,0,0,0,1,1,0,88.35,1222.8,1,1148.55,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,94.06153846153846,2,True,False,False,False,1,0,0,False,False,True,False,False,1171.5879,High,0.0,False,True,False
CUST5326,0,0,1,1,49,1,0,1,1,1,1,1,1,107.95,5293.2,1,5289.55,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,True,False,108.02448979591836,5,False,False,True,False,1,0,0,True,True,False,False,False,5314.022,High,0.0,False,True,False
CUST5327,0,0,1,0,64,1,1,0,0,1,1,1,1,96.9,6314.35,0,6201.6,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,True,True,False,98.66171875,4,False,False,False,True,1,0,0,False,False,False,True,False,6235.6104,High,0.0,False,True,False
CUST5328,1,0,0,0,1,1,0,0,0,0,0,0,0,19.1,19.1,0,19.1,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,True,19.1,0,False,False,False,False,0,0,0,False,False,False,True,True,18.260586,Low,0.0,False,True,False
CUST5329,1,0,0,0,20,1,0,0,0,1,0,0,0,50.0,1003.05,0,1000.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,50.1525,1,True,False,False,False,0,0,0,False,False,False,True,False,1005.04736,High,0.0,False,True,False
CUST5330,0,0,1,0,37,0,1,0,0,1,1,0,0,45.4,1593.1,0,1679.8,0.032969583911668,-0.5999999999999999,0.8,False,True,False,True,False,False,False,43.05675675675676,3,False,True,False,False,0,0,0,False,True,True,False,False,1626.2308,High,0.0,False,True,False
CUST5331,1,0,1,1,30,1,0,0,0,0,1,0,0,85.45,2509.95,0,2563.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,83.66499999999999,1,False,True,False,False,1,0,0,True,False,True,False,False,2569.6204,High,0.0,False,True,False
CUST5332,0,0,0,0,38,1,1,1,1,0,1,1,0,84.1,3187.65,0,3195.8,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,False,False,False,83.88552631578948,5,False,True,False,False,0,0,0,True,False,False,False,False,3214.0293,High,0.0,False,True,False
CUST5333,0,1,0,0,1,1,0,0,0,0,0,0,1,74.45,74.45,1,74.45,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,True,False,74.45,0,False,False,False,False,1,0,1,True,False,False,True,False,77.96816,Low,0.0,False,True,False
CUST5334,0,0,0,0,37,1,0,0,0,0,1,1,1,64.75,2345.2,1,2395.75,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,63.38378378378378,2,False,True,False,False,0,0,0,False,False,True,False,False,2391.5635,High,0.0,False,True,False
CUST5335,0,0,1,0,52,0,1,1,1,1,1,1,0,66.25,3330.1,0,3445.0,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,False,64.04038461538461,6,False,False,True,False,0,1,0,False,True,False,False,False,3420.7957,High,0.0,False,True,False
CUST5336,1,0,0,1,71,1,1,1,1,1,1,0,1,76.9,5522.7,0,5459.900000000001,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,False,77.78450704225352,5,False,False,False,True,0,1,0,False,True,False,False,False,5464.858,High,0.0,False,True,False
CUST5337,1,0,0,0,26,1,0,1,1,0,1,0,0,89.8,2335.3,1,2334.8,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,89.81923076923077,3,False,True,False,False,1,0,0,False,False,True,False,False,2317.0413,High,0.0,False,True,False
CUST5338,1,0,0,0,66,1,1,1,1,0,0,1,1,74.6,4798.4,0,4923.599999999999,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,False,72.7030303030303,4,False,False,False,True,0,1,0,True,True,False,False,False,4897.661,High,0.0,False,True,False
CUST5339,1,0,1,0,72,1,1,1,1,1,1,1,1,116.95,8594.4,0,8420.4,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,True,False,119.36666666666666,6,False,False,False,True,1,1,0,True,True,False,False,False,8426.86,High,0.0,False,True,False
CUST5340,1,0,0,1,25,0,1,0,0,0,1,0,1,40.65,970.55,0,1016.25,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,False,False,38.822,2,False,True,False,False,0,1,0,False,False,False,False,False,997.2606,Medium,0.0,False,True,False
CUST5341,1,0,1,1,69,1,1,1,1,1,1,1,1,114.35,7665.8,0,7890.15,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,True,False,111.09855072463768,6,False,False,False,True,1,0,0,True,True,False,False,False,7888.295,High,0.0,False,True,False
CUST5342,1,0,1,1,53,1,1,1,0,0,0,1,0,69.7,3686.05,0,3694.1,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,False,69.54811320754717,3,False,False,True,False,0,0,0,True,True,False,False,False,3690.622,High,0.0,False,True,False
CUST5343,0,0,0,0,12,1,0,0,1,0,1,1,0,95.5,1115.15,1,1146.0,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,True,True,False,92.92916666666667,3,False,False,False,False,1,0,0,False,False,False,True,False,1183.2717,High,0.0,False,True,False
CUST5344,1,0,0,0,26,1,0,0,1,1,1,1,1,98.65,2537.0,0,2564.9,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,97.57692307692308,4,False,True,False,False,1,0,0,False,False,True,False,False,2550.5374,High,0.0,False,True,False
CUST5345,1,0,0,0,21,1,0,0,1,0,0,1,0,61.65,1393.6,0,1294.65,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,66.36190476190475,2,True,False,False,False,0,0,0,False,False,False,True,False,1293.4634,High,0.0,False,True,False
CUST5346,0,0,0,1,1,1,0,0,0,0,1,1,1,89.35,89.35,0,89.35,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,89.35,2,False,False,False,False,1,0,0,False,False,True,False,False,92.77675,Low,0.0,False,True,False
CUST5347,1,0,0,0,48,1,1,0,0,1,0,1,1,95.4,4445.3,0,4579.200000000001,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,92.61041666666668,3,False,True,False,False,1,0,0,True,False,True,False,False,4590.3115,High,0.0,False,True,False
CUST5348,0,0,1,0,26,0,1,0,1,0,0,0,0,35.4,978.6,0,920.4,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,False,False,37.63846153846154,2,False,True,False,False,0,1,0,False,False,False,False,False,944.13605,Medium,0.0,False,True,False
CUST5349,1,0,1,0,60,1,0,0,0,0,0,0,0,19.95,1258.15,0,1197.0,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,True,False,True,20.96916666666667,0,False,False,True,False,0,0,0,False,True,False,True,True,1200.1688,High,0.0,False,True,False
CUST5350,1,0,0,0,18,1,0,0,0,0,0,0,0,19.25,331.35,0,346.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,True,18.40833333333333,0,True,False,False,False,0,0,0,False,False,False,True,True,336.1272,Low,0.0,False,True,False
CUST5351,0,1,0,0,10,0,0,0,0,1,0,0,1,29.65,291.4,1,296.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,29.14,1,False,False,False,False,0,0,1,False,False,True,False,False,297.0163,Low,0.0,False,True,False
CUST5352,1,0,1,1,5,1,1,0,1,0,0,0,1,84.5,453.75,1,422.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,90.75,2,False,False,False,False,1,0,0,True,False,True,False,False,432.3422,Low,0.0,False,True,False
CUST5353,0,0,0,1,4,1,0,0,0,0,0,0,1,20.4,84.75,0,81.6,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,True,False,True,21.1875,0,False,False,False,False,0,0,0,False,False,False,True,True,72.46876,Low,0.0,False,True,False
CUST5354,1,0,1,1,65,1,0,0,0,0,0,0,0,24.75,1715.1,0,1608.75,0.032969583911668,-0.5999999999999999,0.8,False,True,True,False,False,False,True,26.38615384615385,0,False,False,False,True,0,1,0,True,True,False,False,True,1609.1412,High,0.0,False,True,False
CUST5355,1,0,1,1,70,1,0,0,0,0,0,0,0,25.35,1715.15,0,1774.5,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,True,False,True,24.502142857142857,0,False,False,False,True,0,0,0,True,True,False,True,True,1761.5876,High,0.0,False,True,False
CUST5356,1,0,0,0,18,1,0,0,1,0,0,1,1,90.7,1597.25,1,1632.6,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,True,False,88.73611111111111,2,True,False,False,False,1,1,0,True,False,False,False,False,1633.2404,High,0.0,False,True,False
CUST5357,1,0,0,1,62,1,0,0,0,0,0,0,0,20.0,1250.1,0,1240.0,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,True,20.16290322580645,0,False,False,False,True,0,0,0,False,True,False,False,True,1239.3711,High,0.0,False,True,False
CUST5358,0,0,1,1,66,1,1,0,0,0,1,0,1,59.75,3996.8,0,3943.5,0.032969583911668,-0.5999999999999999,0.8,False,True,False,True,False,False,False,60.55757575757576,2,False,False,False,True,0,0,0,False,True,True,False,False,3975.2415,High,0.0,False,True,False
CUST5359,0,0,1,1,65,1,1,1,0,1,1,1,1,82.5,5215.1,0,5362.5,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,False,80.2323076923077,5,False,False,False,True,0,0,0,True,True,False,False,False,5337.4585,High,0.0,False,True,False
CUST5360,0,1,0,0,3,1,0,0,0,0,0,0,1,70.3,235.5,1,210.9,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,78.5,0,False,False,False,False,1,0,1,False,False,True,False,False,208.82346,Low,0.0,False,True,False
CUST5361,0,0,0,0,34,1,0,0,0,0,0,0,0,20.35,673.2,0,691.9000000000001,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,True,19.8,0,False,True,False,False,0,0,0,False,False,False,True,True,679.952,Medium,0.0,False,True,False
CUST5362,1,0,1,1,16,1,0,0,1,0,1,0,1,90.8,1442.2,0,1452.8,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,True,False,90.1375,2,True,False,False,False,1,0,0,True,False,False,False,False,1450.0604,High,0.0,False,True,False
CUST5363,0,0,0,0,54,1,1,0,1,0,1,1,1,103.95,5639.05,1,5613.3,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,False,True,False,104.42685185185184,4,False,False,True,False,1,0,0,True,False,False,False,False,5607.6313,High,0.0,False,True,False
CUST5364,0,1,0,0,50,1,0,0,1,1,1,1,1,104.95,5222.35,0,5247.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,104.447,4,False,False,True,False,1,0,1,True,False,True,False,False,5225.177,High,0.0,False,True,False
CUST5365,1,0,1,0,71,1,0,1,1,1,1,1,1,105.25,7291.75,0,7472.75,0.032969583911668,-0.5999999999999999,0.8,False,True,False,True,False,True,False,102.70070422535213,5,False,False,False,True,1,0,0,False,True,True,False,False,7467.1665,High,0.0,False,True,False
CUST5366,0,0,0,0,10,1,0,0,0,0,0,0,1,74.75,799.65,1,747.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,79.965,0,False,False,False,False,1,0,0,True,False,True,False,False,759.6163,Medium,0.0,False,True,False
CUST5367,0,0,0,0,1,1,0,0,0,1,0,0,1,50.8,50.8,1,50.8,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,50.8,1,False,False,False,False,0,0,0,False,False,True,False,False,50.507034,Low,0.0,False,True,False
CUST5368,1,0,0,0,18,1,0,0,0,0,0,0,0,23.75,424.5,0,427.5,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,True,False,True,23.58333333333333,0,True,False,False,False,0,0,0,True,False,False,True,True,397.9346,Low,0.0,False,True,False
CUST5369,1,0,0,0,4,1,0,0,0,1,1,0,1,61.3,249.4,0,245.2,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,62.35,2,False,False,False,False,0,0,0,False,False,True,False,False,238.61671,Low,0.0,False,True,False
CUST5370,0,0,1,1,58,1,1,0,1,1,1,0,0,75.8,4415.75,0,4396.4,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,True,False,False,76.13362068965517,4,False,False,True,False,0,0,0,True,True,False,True,False,4363.2227,High,0.0,False,True,False
CUST5371,0,0,1,0,56,1,1,0,0,0,1,1,1,98.0,5270.6,0,5488.0,0.032969583911668,-0.5999999999999999,0.8,True,False,False,True,False,True,False,94.11785714285716,3,False,False,True,False,1,0,0,True,False,True,False,False,5454.05,High,0.0,False,True,False
CUST5372,1,0,0,0,2,1,0,0,0,0,1,0,1,80.25,144.55,1,160.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,72.275,1,False,False,False,False,1,0,0,False,False,True,False,False,166.03041,Low,0.0,False,True,False
CUST5373,1,0,1,0,32,1,0,0,1,0,0,0,1,78.9,2447.95,1,2524.8,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,76.4984375,1,False,True,False,False,1,0,0,True,False,True,False,False,2515.8442,High,0.0,False,True,False
CUST5374,1,0,1,1,56,0,1,1,0,1,1,0,1,52.0,2884.9,0,2912.0,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,True,False,False,51.51607142857143,4,False,False,True,False,0,0,0,False,False,False,True,False,2908.0752,High,0.0,False,True,False
CUST5375,1,0,0,0,36,1,0,0,0,0,0,1,1,84.75,3050.15,1,3051.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,84.72638888888889,1,False,True,False,False,1,0,0,True,False,True,False,False,3070.8896,High,0.0,False,True,False
CUST5376,0,0,0,0,4,1,0,0,0,1,1,0,1,64.4,253.0,0,257.6,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,False,63.25,2,False,False,False,False,0,0,0,True,False,False,True,False,265.73483,Low,0.0,False,True,False
CUST5377,1,0,0,0,53,1,0,0,0,0,1,0,0,85.45,4517.25,1,4528.85,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,False,True,False,85.23113207547169,1,False,False,True,False,1,0,0,True,False,False,False,False,4550.089,High,0.0,False,True,False
CUST5378,1,0,0,0,10,1,0,0,0,0,0,0,1,45.8,436.2,0,458.0,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,False,False,43.62,0,False,False,False,False,0,1,0,False,False,False,False,False,463.8276,Low,0.0,False,True,False
CUST5379,1,0,0,0,4,0,0,0,0,1,0,0,0,30.5,118.4,0,122.0,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,False,False,29.6,1,False,False,False,False,0,0,0,False,False,True,False,False,127.1651,Low,0.0,False,True,False
CUST5380,1,0,1,1,1,1,0,0,0,0,0,0,0,19.9,19.9,1,19.9,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,True,19.9,0,False,False,False,False,0,0,0,False,False,False,True,True,21.181082,Low,0.0,False,True,False
CUST5381,0,0,1,0,51,1,0,0,0,0,0,0,0,69.15,3649.6,0,3526.65,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,True,False,71.56078431372549,0,False,False,True,False,1,0,0,False,False,False,True,False,3535.2576,High,0.0,False,True,False
CUST5382,1,1,0,0,12,1,0,0,1,0,1,1,1,99.45,1200.15,1,1193.4,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,100.0125,3,False,False,False,False,1,0,1,True,False,True,False,False,1196.5825,High,0.0,False,True,False
CUST5383,0,0,0,0,6,0,0,0,0,1,1,1,1,49.25,255.6,0,295.5,0.032969583911668,-0.5999999999999999,0.8,True,False,False,False,True,False,False,42.6,3,False,False,False,False,0,0,0,False,False,False,True,False,295.3084,Low,0.0,False,True,False
CUST5384,1,0,1,1,63,0,0,1,1,1,0,0,0,39.35,2395.05,0,2479.05,0.032969583911668,-0.5999999999999999,0.8,False,True,False,False,False,False,False,38.01666666666667,3,False,False,False,True,0,0,0,False,True,False,False,False,2472.1372,High,0.0,False,True,False
CUST5385,0,0,0,0,1,1,0,0,0,0,0,0,1,70.6,70.6,1,70.6,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,70.6,0,False,False,False,False,1,0,0,False,False,True,False,False,71.777145,Low,0.0,False,True,False
CUST5386,0,0,1,0,48,1,0,1,0,1,1,1,1,105.1,5083.55,0,5044.799999999999,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,True,False,105.90729166666668,4,False,True,False,False,1,1,0,True,False,False,False,False,5069.336,High,0.0,False,True,False
CUST5387,0,0,0,0,5,1,0,0,0,0,1,0,1,81.0,389.6,1,405.0,0.032969583911668,-0.5999999999999999,0.8,False,False,True,False,False,True,False,77.92,1,False,False,False,False,1,1,0,False,False,False,False,False,425.26852,Low,0.0,False,True,False
CUST5388,0,0,0,1,35,1,0,0,0,0,0,0,1,20.1,644.5,0,703.5,0.032969583911668,-0.5999999999999999,0.8,True,False,True,False,False,False,True,18.414285714285715,0,False,True,False,False,0,1,0,False,False,False,False,True,691.00073,Medium,0.0,False,True,False
CUST5389,1,0,0,0,6,1,0,1,0,0,1,0,1,84.85,523.5,1,509.1,0.032969583911668,-0.5999999999999999,0.8,False,False,False,True,False,True,False,87.25,2,False,False,False,False,1,0,0,False,False,True,False,False,504.0533,Medium,0.0,False,True,False
CUST5390,1,0,0,0,2,1,0,0,0,0,0,0,0,19.75,39.3,0,39.5,0.032969583911668,-0.5999999999999999,0.8,False,False,False,False,True,False,True,19.65,0,False,False,False,False,0,0,0,False,False,False,True,True,36.779133,Low,0.0,False,True,False
